cCRE_ID,cluster
chr10:116474072-116474460,0
chr3:99259610-99259961,5
chr5:142817728-142818056,5
chr4:45851714-45851995,1
chr2:163379492-163379818,4
chr15:79097670-79098080,4
chr10:70119940-70120179,2
chr2:5379032-5379424,1
chr7:16313538-16314338,5
chr16:8333340-8333624,1
chr2:121549602-121549926,6
chr10:75935720-75936191,1
chr8:120883386-120883715,0
chr12:4042242-4042580,5
chr12:72936532-72936742,5
chr3:66973618-66973890,5
chr14:73503900-73504227,2
chr3:79990522-79990780,2
chr3:102169194-102169610,5
chr17:26424732-26424953,4
chr11:105944165-105944710,3
chr11:70657030-70657244,2
chr17:6079582-6079890,7
chr3:96360900-96361190,5
chr2:163363296-163363600,4
chr8:46151790-46152366,5
chr2:83812500-83812921,3
chr13:90515900-90516256,2
chr10:86452397-86452772,3
chr6:38353990-38354700,0
chr16:36989482-36989904,6
chr15:103221502-103221810,2
chr4:141767042-141767398,5
chr11:121282878-121283236,2
chr8:78742490-78742942,5
chr17:69970420-69970643,5
chr7:101296663-101296948,1
chr10:77159654-77159942,0
chr2:31769473-31769803,2
chr15:73442822-73443074,1
chr10:17932166-17932472,6
chr9:37144364-37144642,0
chr9:63919022-63919516,0
chr10:53341536-53341772,6
chr8:95137782-95138130,5
chr2:118696304-118696517,4
chr4:45768030-45768350,0
chr10:81194444-81194702,2
chr2:173335814-173336181,4
chr10:92162440-92162712,5
chr15:35302704-35303010,5
chr3:154269849-154270132,5
chr18:35679110-35679450,2
chr11:75624340-75624654,4
chr13:56155120-56155410,6
chr17:8795630-8795890,5
chr12:71997180-71997720,2
chr2:131552657-131553030,1
chr1:59483840-59484050,7
chr8:57348390-57348630,0
chr13:6631838-6632344,4
chr4:154497063-154497355,5
chr7:44527829-44528244,3
chr19:7088170-7088437,3
chr2:104448286-104448600,2
chr15:88561308-88561863,5
chr1:51265566-51265815,2
chr2:152087360-152087568,2
chr2:38823060-38823398,2
chr15:80710630-80710841,1
chr4:154340076-154340440,3
chr11:74830283-74830715,4
chr4:63260424-63260820,5
chr2:31759755-31760205,1
chr8:22477278-22477490,5
chr11:86961958-86962300,6
chr4:147896254-147896733,5
chr2:84916880-84917240,4
chr13:68572332-68572600,2
chr2:90964792-90965110,2
chr2:30343854-30344242,6
chr11:115810418-115810668,2
chr11:101176204-101176441,1
chr14:31659450-31660250,2
chr14:55656994-55657370,6
chr6:135197914-135198560,0
chr7:34702761-34703040,5
chr14:55855130-55855330,5
chr4:154705350-154705730,3
chr19:5746138-5746390,3
chr11:119157082-119157360,1
chr6:83867986-83868261,2
chr9:21029357-21029654,0
chr1:171263296-171263520,6
chr11:55097770-55098144,2
chr10:111163260-111163464,1
chr2:152363480-152363909,4
chr2:4252772-4253220,6
chr17:35815808-35816022,4
chr14:101872890-101873281,6
chr10:45122809-45123411,2
chr11:51469239-51469494,0
chr14:65145254-65145473,7
chr11:96825150-96825405,4
chr13:56647986-56648354,2
chr15:98607610-98608016,4
chr10:127188611-127189068,7
chr10:81426350-81426710,3
chr15:99500004-99500355,7
chr14:27349108-27349424,6
chr11:59135310-59135750,3
chr16:92961380-92961738,4
chr2:27181956-27182170,2
chr15:73738222-73738485,4
chr3:9461740-9462286,2
chr6:48439540-48439993,0
chr19:5794682-5795200,1
chr8:122546130-122546699,0
chr10:77165578-77165820,0
chr10:53379260-53380020,1
chr10:84968908-84969218,6
chr11:98850178-98850450,3
chr15:74716199-74716424,4
chr11:87443390-87443844,2
chr11:69125330-69125610,4
chr17:45476726-45476984,1
chr1:180330368-180330610,1
chr13:51155780-51156071,6
chr5:108677277-108677920,0
chr2:167765123-167765558,3
chr2:152105390-152106050,0
chr2:125471750-125472050,2
chr10:111600398-111601066,2
chr10:56381723-56381945,6
chr3:97811780-97812201,2
chr2:84735420-84735719,0
chr15:78802860-78803454,4
chr10:117119530-117119992,2
chr16:23986994-23987280,4
chr7:65872042-65872357,0
chr7:4993439-4994026,3
chr11:120386637-120386966,2
chr11:70230230-70230730,1
chr13:119488164-119488450,3
chr6:91784888-91785490,5
chr2:173038166-173038511,0
chr19:8989063-8989429,4
chr7:80993300-80993740,0
chr3:69446944-69447364,6
chr12:3806300-3807000,4
chr3:88532910-88533330,0
chr13:38148427-38148800,2
chr2:19551434-19551772,2
chr2:5895181-5895510,7
chr7:101377820-101378243,2
chr18:33868891-33869170,1
chr3:68869872-68870509,0
chr1:66862810-66863445,4
chr15:77013828-77014562,4
chrX:73639261-73639490,7
chrX:169988568-169989350,0
chr4:132977567-132977948,1
chr15:78799096-78799361,4
chr12:76533244-76533790,1
chr18:35654114-35654346,1
chr2:167103998-167104289,3
chr5:51899644-51899998,5
chr7:122045200-122045559,5
chr5:138754530-138755402,5
chr2:121298224-121298454,3
chr19:36736642-36737048,4
chr11:94433784-94433992,3
chr3:68867016-68867329,5
chr11:95356576-95356960,0
chr17:28007334-28008150,4
chr2:119156054-119156264,7
chr10:3336750-3337190,6
chr4:119733540-119734190,0
chr9:67047020-67047242,5
chr18:75378533-75379074,2
chr14:120299753-120300069,6
chr15:84253798-84254166,2
chr15:78677085-78677439,4
chr11:119157995-119158390,3
chr15:78434877-78435090,3
chr10:80936576-80936920,1
chr1:87853138-87853830,1
chr12:9570272-9570568,1
chr1:73365834-73366131,0
chr15:76207418-76207723,4
chr8:85081220-85081548,0
chr7:25279908-25280530,5
chr11:97500990-97501296,3
chr11:94136300-94136840,4
chr11:51916110-51916910,4
chr10:81401730-81402240,1
chr4:129819892-129820872,5
chr11:12205449-12205847,0
chr7:44472657-44472990,5
chr3:58166687-58166940,2
chr7:45334702-45335288,5
chr9:44087772-44088095,5
chr2:27765020-27765230,7
chr8:110711196-110711666,5
chr1:88223390-88223860,5
chr2:29869030-29869998,7
chr8:102786416-102786840,0
chr9:44287852-44288262,0
chr10:79734458-79734686,3
chr17:46552850-46553380,4
chr2:156782400-156782799,0
chr11:54775802-54776042,6
chr19:4171817-4172132,4
chr6:5496280-5496740,5
chr11:118354660-118355529,4
chr3:68534528-68535152,2
chr19:7423116-7423718,4
chr6:145457016-145457328,5
chr13:107100790-107101234,0
chr4:124570888-124571415,5
chr1:171195530-171196412,1
chr2:27581895-27582244,3
chr16:44632365-44632594,4
chr17:12799970-12800180,2
chr4:136652960-136653279,0
chrX:143482946-143483160,5
chr18:35841126-35841470,2
chr2:70989595-70990080,2
chr2:30470670-30470894,1
chr2:167104739-167104947,3
chr18:33939508-33939748,6
chr10:56377854-56378290,1
chr11:75622430-75622900,2
chr9:44048982-44049252,3
chr4:149081547-149082046,2
chr12:111410226-111410502,3
chr6:51434510-51434722,1
chr18:10784244-10784623,6
chr1:88224160-88224460,1
chr3:32908460-32908824,2
chr14:46388050-46388298,5
chr6:3200670-3200870,1
chr17:46538980-46539310,3
chr2:164487891-164488120,3
chr1:171262976-171263294,6
chr15:74750242-74750660,6
chrX:170017460-170017901,0
chr15:78803612-78803927,4
chr17:31856560-31856836,4
chr2:152436632-152436950,4
chr19:5845636-5846080,1
chr11:95824220-95824758,3
chr8:94899201-94899540,0
chr11:94137942-94138204,4
chr1:172241570-172241912,4
chr14:101532370-101532632,6
chr2:157895921-157896162,3
chr11:95834998-95835456,1
chr15:73748690-73749156,3
chr19:6284528-6284908,0
chr3:84586663-84587026,6
chr12:73402922-73403368,6
chr5:113114258-113114673,5
chr13:6633610-6634050,6
chr4:43632040-43632560,5
chr2:92423730-92424130,6
chr7:44649022-44649267,1
chr10:86819729-86820008,6
chr17:7945657-7946097,2
chr10:81424240-81424521,4
chr3:94932808-94933364,4
chr10:13964762-13965120,4
chr4:134019330-134019562,0
chr13:110280052-110280386,5
chr1:180942352-180942766,4
chr8:84779536-84780138,4
chr11:94137483-94137862,4
chr2:84635601-84635970,2
chr7:80192160-80192700,2
chr3:99257710-99258011,5
chr4:33924176-33924772,0
chr7:44445518-44445880,5
chr15:103285030-103285317,2
chr19:5067860-5068430,5
chr14:25489438-25489662,6
chr7:30289535-30289798,7
chr10:78297942-78298432,6
chr7:143139858-143140282,2
chr17:26841337-26841682,2
chr10:59951635-59952319,1
chr13:23310208-23310410,5
chr1:73979334-73979636,4
chr10:75037026-75037390,0
chr10:60816978-60817210,4
chr11:31838528-31838816,4
chr7:45341410-45341652,0
chr15:102355588-102355917,7
chr18:75223190-75223546,6
chr12:111668405-111668956,1
chr16:38742716-38743040,1
chr17:56116224-56116592,3
chr11:103171450-103171676,3
chr10:3523274-3523660,2
chr16:23498162-23498506,4
chr8:93810280-93810956,0
chr10:56381351-56381623,6
chr11:98297534-98297808,7
chr17:23538134-23538590,5
chr10:79805494-79806075,5
chr6:5509612-5510066,2
chr11:3142330-3142720,1
chr1:165662947-165663230,6
chr2:65987692-65987984,1
chr2:32174189-32174700,2
chr6:24955190-24955500,7
chr15:76119107-76119402,3
chr2:70337250-70337526,0
chr2:106854800-106855022,0
chr15:103255206-103255510,0
chr17:56757183-56757722,3
chr1:72874860-72875170,0
chr11:117878278-117878704,1
chr7:99594238-99594805,0
chr12:112588424-112589200,7
chr11:71032912-71033685,0
chr11:106536196-106536432,1
chr7:24325894-24326284,5
chr1:127595710-127595925,0
chr11:94456441-94456746,0
chr12:108794120-108794666,1
chr1:74008452-74008956,4
chr17:23675240-23675472,4
chr5:148272148-148272702,5
chr1:43196764-43197254,4
chr14:31209160-31209491,4
chr11:11844259-11844750,1
chr3:79989312-79989650,2
chr6:17170474-17171182,5
chr7:142929598-142929852,1
chr19:7184233-7184496,3
chr9:63793780-63794030,5
chr11:11958570-11958791,2
chr12:71933921-71934294,6
chr15:103300284-103300664,5
chrX:100493857-100494426,1
chr10:81415086-81415303,1
chr3:96001010-96001368,6
chr6:37330220-37330850,5
chr16:23239710-23240068,4
chr13:49178758-49179128,4
chr5:142821558-142821900,5
chr7:80134530-80134838,5
chr2:153349676-153350040,2
chr10:81363510-81364070,1
chr11:96354410-96354795,7
chr4:134355970-134356271,5
chr6:50456150-50456410,5
chr11:93988232-93988460,4
chr16:36990080-36990630,6
chr2:152785452-152786030,2
chr3:84652390-84652865,6
chr15:78832592-78833030,1
chr11:103174739-103175116,1
chr3:87173462-87173730,0
chr11:103105016-103105390,3
chr2:90965338-90965542,2
chr4:136180310-136180880,0
chr7:139368837-139369098,5
chr13:34344776-34345450,7
chr15:3433308-3433707,2
chr16:38674870-38675290,2
chr1:88299480-88299810,5
chr5:112896242-112896644,5
chr1:135411105-135411348,2
chr10:81425352-81425750,4
chr11:119332046-119332263,3
chr9:65162940-65163310,0
chr19:5787166-5787517,2
chr1:51477665-51478010,1
chr11:94229710-94230056,4
chr13:23287042-23287280,5
chr19:8990100-8990616,4
chr15:77905360-77905853,0
chr8:68880482-68881022,5
chr19:44314440-44314956,2
chr10:60084204-60084440,4
chr8:84751757-84752082,7
chr12:72761008-72761552,1
chr4:116993710-116993928,0
chr7:66199404-66199720,0
chr2:118690346-118690668,1
chr1:88276866-88277730,5
chr5:134932216-134932915,0
chr2:132282820-132283066,4
chr2:157054910-157055160,6
chr15:97102049-97102468,6
chr7:16402090-16402380,0
chr13:49360998-49361336,2
chr2:30473780-30474398,1
chr4:150748460-150748947,0
chr1:134846580-134846955,6
chr7:80119135-80119587,5
chr17:12118694-12118910,0
chr2:106692950-106693260,0
chr11:97151300-97151593,5
chr15:86033960-86034456,1
chr4:133700944-133701386,5
chr10:13473998-13474520,1
chr4:147122403-147122620,1
chr2:159053523-159054212,2
chr3:88718030-88718740,1
chr4:125726304-125726565,1
chr17:8893270-8893503,1
chr13:38147413-38147710,2
chr10:78575770-78576033,6
chrX:52971220-52971610,2
chr11:86285712-86286080,2
chr1:134995962-134996252,3
chr12:8386557-8387058,2
chr7:139683677-139684042,3
chr2:153522814-153523092,0
chrX:170018620-170019306,0
chr11:120013197-120013584,3
chr11:88313489-88313878,0
chr9:46127770-46128142,1
chr15:85625527-85626120,3
chr2:31121196-31121414,2
chr7:123046480-123047088,2
chr14:73501768-73502044,2
chr13:110398523-110398832,2
chr15:89425557-89426086,4
chr10:45363350-45364040,6
chr10:111168274-111168590,6
chr18:34409242-34409668,4
chr2:18607118-18607484,4
chr5:29195718-29196082,0
chr12:86220820-86221120,0
chr1:88284360-88284642,5
chr16:94302533-94303133,2
chr9:107619104-107619689,5
chr3:96340790-96341250,5
chr1:74123286-74123515,1
chr9:20868968-20869206,1
chr6:3201400-3201802,5
chr11:5061784-5062130,3
chr15:85628964-85629338,3
chr7:25676594-25676806,6
chr17:68841698-68841900,3
chr13:24106078-24106422,3
chr1:88489076-88489618,0
chr16:96200268-96200682,2
chr11:79191121-79191516,6
chr12:84114190-84114616,5
chr7:80130370-80130790,5
chr4:118269978-118270348,5
chr11:68637490-68637870,2
chr1:134419181-134419710,2
chr6:127308470-127308996,0
chr2:37780370-37780626,0
chr7:63212028-63212690,7
chr4:139644106-139644382,3
chr16:94328150-94328906,3
chr11:120015394-120015641,3
chr12:83924721-83925111,0
chr10:86341510-86342122,6
chr11:94231638-94232054,4
chr10:61783147-61783724,5
chr3:131110380-131110690,0
chr16:92475160-92475615,5
chr15:35296828-35297030,7
chr10:43578456-43578790,0
chr3:102010766-102010970,7
chr2:155286478-155286784,6
chr11:115899952-115900220,4
chr2:164754790-164755194,2
chr14:51913153-51913900,4
chr11:98785814-98786190,4
chr14:31669162-31669730,4
chr19:7186178-7186448,7
chr11:94229338-94229550,6
chr2:30783436-30783670,0
chr11:100713744-100713990,0
chr4:154446400-154446662,5
chr17:35704238-35704582,5
chr1:135095265-135095596,1
chr10:3414754-3415204,2
chr12:77483380-77483790,1
chr1:167412348-167412620,1
chr2:19553218-19553509,1
chr18:34380570-34380790,2
chr11:86958680-86958890,2
chr11:99047147-99047642,4
chr16:96533760-96534130,2
chr10:80837734-80838118,4
chr2:152821070-152821296,2
chr13:34156320-34156764,6
chr2:153241230-153241710,5
chr7:64058258-64058518,0
chr3:98024487-98024768,2
chr9:48649220-48649524,3
chr9:50752562-50753222,5
chr1:42695471-42695886,7
chr4:134018600-134019050,0
chr3:88529438-88529780,5
chr4:134238130-134238580,3
chr11:120216803-120217220,0
chr17:8800606-8801060,7
chr2:27565480-27566054,3
chr10:116582130-116582398,7
chr15:83526623-83526950,1
chr10:111473040-111473860,7
chr4:123749750-123750530,0
chr11:60232036-60232251,4
chr8:70842426-70842760,0
chr15:99705670-99705912,6
chr10:57113388-57113616,6
chr7:68279000-68279246,1
chr11:115898882-115899120,4
chr4:107211528-107211754,4
chr2:156626524-156626908,6
chr15:82379910-82380490,1
chr15:102722104-102722582,4
chr19:45017715-45017922,4
chr14:34194380-34194710,7
chr5:108694700-108695169,0
chr12:73111951-73112292,7
chr2:119408382-119408628,4
chr14:30594164-30594630,4
chr13:69498168-69498660,4
chr11:78832822-78833292,5
chr19:7153284-7153550,1
chr11:100891602-100892041,7
chr11:76494308-76494920,4
chr16:23500656-23500860,1
chr1:97769330-97769540,1
chr16:4913354-4913648,4
chr8:84913126-84913450,0
chr4:154594920-154595218,7
chr18:11234128-11234442,4
chr9:102511430-102511824,2
chr10:80751430-80751738,6
chr13:89742367-89742770,0
chr9:106455254-106455470,0
chr11:119055450-119055675,3
chr2:69672290-69672624,4
chr10:80019002-80019297,7
chr19:7139205-7139442,3
chr18:75319376-75319960,5
chr4:43381842-43382328,2
chr4:137488962-137489248,5
chr15:35301176-35301390,7
chr4:150488120-150488574,5
chr9:37013540-37013956,0
chr10:86339643-86340074,4
chr16:21215484-21215760,0
chr1:182682841-182683236,2
chr7:103460584-103461084,6
chr2:106844596-106844892,5
chr11:59759230-59759611,2
chr17:25501701-25502004,3
chr5:140644780-140645052,0
chr7:142645029-142645584,5
chr8:70166786-70167103,3
chr2:132282146-132282416,4
chr1:172242360-172242758,4
chr12:112665578-112665874,2
chr7:64049350-64049600,0
chr12:84009157-84009960,4
chr6:67138710-67138979,1
chr15:77056057-77056280,0
chr2:84811724-84812284,0
chr14:25667067-25667378,2
chr16:90829949-90830232,4
chr10:79999453-79999752,3
chr8:120498042-120498660,0
chr8:71627708-71627949,2
chr13:23309007-23309210,7
chr17:31889610-31890117,0
chr10:69213430-69213850,1
chr9:65157539-65157930,0
chr1:135098494-135098814,6
chr9:57550125-57550490,5
chr16:22548140-22548722,1
chr13:23562117-23562631,2
chr1:71845032-71845320,6
chr17:23550280-23550710,5
chr7:143107500-143107755,2
chr15:74751510-74751788,4
chr16:38673550-38673862,2
chr15:103202150-103202524,2
chr15:78450170-78450449,7
chr9:48515394-48515746,2
chr4:141301076-141301447,0
chr2:132283124-132283732,4
chr18:35887830-35888590,1
chr8:121898408-121898798,0
chr11:79002364-79002869,6
chr3:131489880-131490590,1
chr1:181976742-181976996,2
chr10:63156000-63156210,2
chr2:32628618-32628960,4
chr4:150087280-150087760,2
chr14:31189010-31189290,2
chr2:118759876-118760140,3
chr14:27350230-27350524,6
chr7:46285426-46285686,1
chr16:93063635-93063897,7
chr18:34859800-34860140,1
chr3:101506260-101506554,4
chr10:75456354-75456744,2
chr2:121442348-121442762,7
chr13:69002228-69002496,1
chr1:125653160-125653615,2
chr11:88502566-88502822,2
chr13:89539190-89539660,0
chr7:45707656-45707870,5
chr11:106084861-106085286,1
chr14:34661224-34661730,0
chr15:3434424-3434770,2
chr16:90799910-90800210,6
chr15:102243949-102244238,3
chr11:95834266-95834590,1
chr10:91168580-91168910,2
chr6:36387980-36388274,2
chr7:66045935-66046323,3
chr7:29232142-29232630,5
chr5:100860676-100861138,5
chr11:116110178-116110656,4
chr14:51064530-51065580,1
chr3:79690034-79690529,6
chr9:103689639-103690029,0
chr19:5796752-5796962,2
chr1:73918738-73918964,4
chr7:16781036-16781384,0
chr11:69170260-69170460,3
chr1:178488242-178488576,6
chr10:71024964-71025626,6
chr17:12745439-12745861,2
chr11:51945600-51945849,4
chr8:84701490-84701820,0
chr19:3325040-3325312,4
chr10:61758011-61758266,6
chr17:27596920-27597145,6
chr16:92451659-92452027,4
chr10:53179153-53179396,6
chr7:24642456-24642732,5
chr4:140713891-140714290,5
chr16:92449244-92449567,3
chr1:134803641-134804048,2
chr8:120013064-120013326,3
chr11:103098868-103099288,4
chr5:140115608-140115964,5
chr17:23592556-23593046,7
chr10:79695298-79695578,4
chr1:164461667-164462120,2
chr1:135800361-135800878,4
chr13:51903383-51903600,4
chr15:35293680-35294210,7
chr1:74124480-74124976,1
chr11:3330600-3330844,4
chr2:103661999-103662495,4
chr11:120255090-120255370,4
chr13:69481100-69481404,4
chr10:127189194-127189630,7
chr5:122950696-122950978,5
chr15:98181168-98181550,4
chr3:95675460-95675842,2
chr2:91061517-91061913,6
chr2:83724830-83725167,0
chr11:100388042-100388336,4
chr4:150098984-150099248,1
chr4:43506450-43506790,1
chr14:121361670-121362157,6
chr15:76457379-76457660,1
chr8:77988410-77988794,5
chr17:25064206-25064636,2
chr10:128149623-128149958,2
chr4:119512696-119513278,5
chr11:79962152-79962670,7
chr10:77624538-77624906,6
chr17:23677382-23677600,2
chr10:84388208-84388856,2
chr6:29748778-29749094,5
chr15:76461302-76461732,4
chr12:86498744-86499052,2
chr7:27658804-27659005,3
chr2:150772760-150773090,2
chr16:23300510-23300752,5
chr2:131204654-131204986,4
chr2:157067035-157067412,1
chr9:49976181-49976564,5
chr12:76799619-76799846,3
chr2:27671740-27671989,5
chr17:13552794-13553148,3
chr19:42041752-42042080,1
chr2:84743037-84743380,5
chr19:5848086-5848300,1
chr11:93884960-93885390,1
chrX:169985811-169986070,0
chr1:88296164-88296428,5
chr4:119662178-119662688,5
chr2:156584849-156585366,6
chr2:163823583-163823841,3
chr13:5803567-5803913,2
chr2:104471155-104471515,2
chr11:98721496-98721833,6
chr17:45584894-45585530,4
chr13:38344952-38345260,1
chr3:131111020-131111720,0
chr8:122853432-122853767,3
chr10:117988024-117988404,6
chr8:45597953-45598430,5
chr9:57769560-57769844,0
chr7:63444640-63445050,5
chr13:51919056-51919406,3
chr10:116473040-116473720,0
chrX:102070860-102071410,5
chr4:129139718-129140060,5
chr7:19166080-19166368,5
chr11:116622429-116622787,4
chr11:97669738-97670140,4
chr14:8134833-8135444,6
chr19:7096326-7096621,3
chr6:91219024-91219308,2
chr9:48820842-48821066,3
chr11:103051370-103051802,2
chr10:60811826-60812098,0
chr17:25408382-25408630,5
chr10:59978904-59979274,4
chr11:115685090-115685294,6
chr4:154516588-154516872,0
chr2:163376666-163376956,1
chr2:91930110-91930310,0
chr1:168246409-168246690,2
chr4:148813670-148813934,5
chr4:154963940-154964674,5
chr3:107550520-107550736,1
chr19:7178554-7178943,3
chr10:60826940-60827201,0
chr15:83076179-83076442,3
chr16:8230520-8230754,2
chr10:84230255-84230810,2
chr2:84936517-84936792,0
chr7:44470280-44470570,0
chr17:24642804-24643106,3
chr17:31058868-31059088,4
chr2:34646208-34646622,7
chr4:137707305-137707848,7
chr6:87937416-87937740,2
chr1:180186128-180186383,4
chr9:67049230-67049652,5
chr15:102658051-102658280,6
chr9:121792056-121792268,5
chr1:136512414-136512648,6
chr5:122707469-122707880,5
chr16:18604278-18604669,1
chr14:65374733-65375228,2
chr10:84026806-84027138,6
chr7:96660900-96661236,0
chr6:52008858-52009060,5
chr3:96334530-96334780,7
chr15:79666712-79666952,6
chr7:112261108-112261387,5
chr14:63245240-63245772,1
chr8:119416260-119416610,7
chr17:56611974-56612350,7
chr15:103135626-103135836,6
chr11:75153970-75154202,3
chr8:84812900-84813340,5
chr11:32946514-32947013,6
chr13:73467090-73467810,7
chr2:131127258-131127649,7
chr14:31435712-31436270,3
chr3:68764960-68765615,1
chr7:79360140-79360355,5
chr17:31766910-31767508,4
chr12:24563502-24563932,0
chr2:118663960-118664346,3
chr2:172393799-172394001,3
chr1:73943740-73943990,4
chr10:79984250-79984560,4
chr16:4782090-4782344,2
chr16:91789676-91790002,0
chr8:111726170-111726720,5
chr5:128600200-128600592,7
chr15:102406440-102406810,1
chr11:115844242-115844499,5
chr4:135658540-135658830,5
chr10:61759836-61760200,6
chr17:69196242-69196465,2
chr1:180195534-180195788,4
chr11:95010572-95010914,0
chr17:23539728-23539990,7
chr16:4643802-4644016,6
chr7:100465658-100466057,5
chr7:140847823-140848144,1
chr18:36378212-36378569,4
chr11:96340773-96341070,7
chr10:128091456-128091952,1
chr9:102726078-102726614,5
chr11:100969892-100970806,4
chr11:119057410-119057720,3
chr5:122071066-122071610,5
chr6:47904722-47905100,3
chr11:93995718-93996480,2
chr14:72886971-72887351,5
chr1:159523624-159523838,5
chr10:80147190-80147400,5
chr2:163710626-163710976,6
chr11:75624084-75624313,6
chr17:32113466-32113902,7
chr1:135836030-135836420,4
chr10:80325090-80325338,3
chr15:77037282-77037592,4
chr14:63328862-63329204,4
chr17:32018376-32018612,6
chr1:73962930-73963311,4
chr13:74807880-74808650,1
chr1:136234100-136234376,0
chr17:8612690-8612910,5
chr12:16894470-16895550,1
chr2:106693290-106693560,0
chr3:67372696-67373150,6
chr10:127293048-127293306,2
chr6:90508018-90508570,5
chr1:135513328-135513603,4
chr4:134314838-134315176,5
chr11:54904410-54904640,5
chr1:167284300-167285250,1
chr2:121453950-121454268,2
chr3:57295407-57295684,6
chr8:122234114-122234497,1
chr15:25920000-25920300,4
chr3:87970350-87970550,7
chr8:122106312-122106802,5
chr10:75936240-75936617,1
chr15:100599503-100600220,4
chr10:84416858-84417234,6
chr6:145050350-145050710,0
chr19:7044518-7044904,4
chr16:92346380-92346786,2
chr11:117936241-117936560,4
chr14:101867139-101867593,6
chr4:62681692-62682016,7
chr8:71569740-71570580,5
chr1:73923226-73923502,4
chr2:124617414-124617824,6
chr19:7135958-7136280,6
chr3:79161964-79162366,2
chr8:11183573-11183910,5
chr16:4272910-4273318,1
chr9:106454526-106454748,0
chr11:18869626-18869860,7
chr2:104493300-104493510,2
chr9:107307602-107308303,2
chr2:72390495-72390786,2
chr2:163356404-163356706,0
chr19:5749747-5750118,3
chr1:66175004-66175600,1
chr9:48822986-48823294,3
chr9:121791294-121791520,5
chr6:145048208-145049150,0
chr10:45485800-45486500,0
chr8:122331253-122331664,0
chr2:131051930-131052190,3
chr2:158124098-158124305,4
chr10:117906026-117906260,4
chr16:4552800-4553500,0
chr4:154705843-154706072,3
chr8:124182158-124182570,5
chr18:74729700-74729936,1
chr11:96348580-96348850,7
chr7:30333368-30333824,5
chr8:84800300-84800665,2
chr1:74003462-74003702,4
chr3:95666068-95666430,2
chr11:103365267-103365594,1
chr11:115690806-115691305,6
chr6:116337880-116338410,0
chr11:118174827-118175110,6
chr11:94499125-94499407,1
chr11:96006980-96007404,0
chr5:92128591-92128856,0
chr1:42694880-42695334,0
chr16:18541160-18541490,3
chr15:82206420-82206812,1
chr1:172094392-172094635,6
chr17:56428091-56428456,3
chr10:57114048-57114270,6
chr2:32626286-32626608,4
chr7:24533248-24533520,3
chr5:140611222-140611781,5
chr17:35811265-35811637,4
chr15:99440374-99440964,6
chr15:76294532-76295014,5
chr10:80931312-80931940,1
chr5:147657900-147658343,0
chr11:31838855-31839086,4
chr15:82954287-82954536,7
chr8:124643898-124644357,5
chr10:84852462-84853002,4
chr17:24209040-24209457,0
chr7:46181632-46181910,3
chr15:36645054-36645400,7
chr11:4294666-4295290,4
chr14:34528860-34529257,6
chr7:67803340-67803830,7
chr9:66213400-66213822,0
chr19:6384072-6384544,4
chr8:122260835-122261089,3
chr10:80316406-80316721,3
chrX:169980258-169980605,5
chr4:140701948-140702390,0
chr2:167860292-167860851,4
chr13:23738760-23739096,2
chr10:81464478-81464876,3
chr17:24206494-24206750,0
chr14:25522530-25522760,7
chr2:30239842-30240255,2
chr2:166522030-166522442,4
chr11:60139780-60140100,5
chr12:86801236-86801816,2
chr2:150769028-150769352,6
chr10:14546040-14546284,0
chr19:5756369-5756964,1
chr15:100199040-100199378,6
chr15:86109396-86109806,4
chr1:170867498-170868056,1
chr10:43478780-43480044,1
chr7:24459938-24460202,2
chr3:84626158-84626400,4
chr10:86302788-86303010,4
chr11:102761064-102761360,5
chr3:9520230-9520869,4
chr1:9545790-9546200,1
chr8:122763024-122763296,2
chr1:74248894-74249096,6
chr11:74653487-74653720,2
chr13:55827412-55827710,3
chr16:94600771-94601080,2
chr2:153528038-153528360,7
chr11:117423518-117423720,6
chr11:79238070-79238462,6
chr2:84388090-84388365,2
chr17:55952541-55952890,1
chr10:43577752-43577960,0
chr19:3681364-3681722,2
chr16:36827966-36828550,3
chr15:85615318-85615526,1
chr7:103860980-103861370,0
chr9:46130470-46130746,1
chr1:51996908-51997270,2
chr4:107628914-107629216,0
chr15:36855296-36855548,2
chr11:95384384-95385260,1
chr7:28824788-28825408,5
chr7:44459303-44459690,3
chr7:143107180-143107478,2
chr19:5793961-5794380,2
chr2:72283692-72283966,4
chr19:7191868-7192108,3
chr13:34154970-34155170,4
chr5:144255070-144255866,0
chr10:61290113-61290331,6
chr3:34647810-34648010,1
chr14:55003901-55004215,4
chr5:140046420-140046734,0
chr19:4266008-4266285,3
chr4:129496635-129496924,0
chr1:135752882-135753230,1
chr16:21271688-21272419,0
chr2:173342801-173343010,1
chr2:152089138-152089360,1
chr3:96573890-96574132,6
chr7:81212327-81212620,5
chr17:6978616-6979228,1
chr1:88261145-88261470,5
chr4:45586156-45586412,1
chr15:102246794-102247240,4
chr2:30863650-30863886,0
chr7:101297837-101298186,1
chr2:91060890-91061364,2
chr15:88837226-88837880,1
chr15:88867620-88867840,2
chr11:69190890-69191110,1
chr6:30572671-30573096,5
chr5:142701870-142702294,3
chr7:4783780-4784098,0
chr10:83805310-83805680,0
chr9:107901294-107901670,3
chr6:67131020-67131251,1
chr10:83021253-83021530,3
chr4:154161108-154161354,0
chr11:75772320-75772980,3
chr11:117418880-117419084,1
chr19:5051908-5052255,3
chr4:137717076-137717307,7
chr4:140702457-140703066,0
chr11:100862009-100862265,1
