cCRE_ID,cluster
chr2:30783436-30783670,4
chr4:49845126-49845688,4
chr17:14178883-14179157,0
chr15:101241298-101241524,1
chr8:92362088-92362338,6
chr17:29840432-29840808,0
chr14:70930835-70931276,1
chr8:91967359-91967888,7
chr16:77500284-77500770,1
chr11:100713744-100713990,6
chr4:154446400-154446662,0
chr9:95406370-95407610,4
chr17:35704238-35704582,6
chr4:122995750-122996005,4
chr1:135095265-135095596,0
chr10:3414754-3415204,1
chr12:77483380-77483790,0
chr1:167412348-167412620,2
chr2:19553218-19553509,2
chr12:102730260-102730748,4
chr18:34380570-34380790,1
chr15:11906080-11906418,6
chr11:86958680-86958890,1
chr1:194335271-194335538,1
chrX:152172536-152172822,7
chr5:150595312-150595630,0
chr10:26798894-26799106,1
chr11:99047147-99047642,5
chr12:100127600-100128442,2
chr16:96533760-96534130,2
chr10:80837734-80838118,1
chr2:152821070-152821296,1
chr13:34156320-34156764,5
chr2:153241230-153241710,2
chr15:102105138-102105384,5
chr1:152555923-152556666,1
chr10:67056384-67056790,1
chr18:58711568-58711769,1
chr13:53033628-53034087,1
chr19:59356884-59357177,2
chr7:64058258-64058518,3
chr11:62639216-62639610,1
chrUn_JH584304:62949-63152,6
chr12:104477264-104477478,2
chr3:98024487-98024768,2
chr14:122489801-122490040,2
chr17:17827650-17828084,6
chr13:45535714-45535950,1
chr9:48649220-48649524,0
chr7:130977734-130978160,7
chr9:88481730-88482052,6
chr9:50752562-50753222,7
chr1:42695471-42695886,4
chr13:46517294-46517548,5
chr4:134018600-134019050,4
chr3:8717309-8717870,4
chr3:88529438-88529780,6
chr4:134238130-134238580,0
chr11:120216803-120217220,3
chr10:128376912-128377442,2
chr17:8800606-8801060,2
chr2:27565480-27566054,0
chr10:116582130-116582398,2
chr15:83526623-83526950,0
chr3:51359280-51359490,4
chr7:135631890-135632124,2
chr10:111473040-111473860,2
chr4:123749750-123750530,6
chr11:60232036-60232251,5
chr1:186701459-186701679,1
chr8:70842426-70842760,3
chr15:99705670-99705912,1
chr10:57113388-57113616,1
chr19:10039104-10039310,5
chr14:84445922-84446160,0
chr14:25401470-25401906,6
chr1:133068108-133068662,5
chr7:68279000-68279246,0
chr3:45378120-45378454,2
chr2:25127952-25128242,5
chrUn_JH584304:67912-68116,6
chr11:115898882-115899120,5
chr4:107211528-107211754,1
chr17:50737209-50737474,1
chr2:156626524-156626908,1
chr15:82379910-82380490,5
chr15:102722104-102722582,1
chr7:38271150-38271590,6
chr15:41788872-41789322,2
chr1:36535932-36536177,1
chr19:45017715-45017922,1
chr9:29653790-29654170,2
chr14:34194380-34194710,0
chr5:108694700-108695169,6
chr12:73111951-73112292,4
chr2:119408382-119408628,1
chr9:61367798-61368036,4
chr14:30594164-30594630,5
chr12:51729100-51729432,1
chr13:115021454-115021814,2
chr13:41345640-41346160,1
chr13:69498168-69498660,6
chr11:78832822-78833292,6
chr16:34902082-34902312,0
chr19:7153284-7153550,0
chr5:119839628-119840160,4
chr15:38702334-38702726,1
chr11:100891602-100892041,3
chr11:76494308-76494920,5
chr13:58215246-58215870,2
chr16:23500656-23500860,3
chr1:97769330-97769540,0
chr18:76034942-76035350,6
chr16:4913354-4913648,1
chr3:93444457-93444945,0
chr8:84913126-84913450,4
chr14:105732292-105733278,1
chr4:154594920-154595218,0
chr16:13256270-13256780,0
chr18:11234128-11234442,1
chr8:126593869-126594170,6
chr9:102511430-102511824,7
chr3:45375840-45376050,4
chr10:80751430-80751738,1
chr4:105100887-105101618,7
chr10:50895760-50896162,2
chr1:23188362-23188570,1
chr13:89742367-89742770,4
chr9:106455254-106455470,6
chr18:61768024-61768261,1
chr11:119055450-119055675,0
chr18:76890601-76890830,0
chr2:69672290-69672624,1
chr13:91878472-91878840,1
chr5:35617030-35617342,0
chrX:110817244-110817500,2
chr10:80019002-80019297,2
chr19:7139205-7139442,0
chr18:75319376-75319960,6
chr9:83807657-83807870,2
chr4:43381842-43382328,7
chr4:137488962-137489248,7
chr15:35301176-35301390,4
chr4:150488120-150488574,7
chr9:3005821-3006026,6
chr1:92751908-92752120,0
chr5:120503252-120503740,0
chr9:37013540-37013956,6
chr10:86339643-86340074,5
chr16:21215484-21215760,6
chr1:182682841-182683236,1
chr14:70099928-70100350,3
chr18:23706499-23707064,1
chr7:103460584-103461084,1
chr2:106844596-106844892,2
chr11:59759230-59759611,1
chr17:25501701-25502004,0
chr5:140644780-140645052,6
chr12:100977944-100978167,0
chr7:142645029-142645584,7
chr8:70166786-70167103,0
chr2:132282146-132282416,5
chr1:172242360-172242758,1
chr12:112665578-112665874,6
chr7:64049350-64049600,6
chr1:174501672-174502450,4
chr12:84009157-84009960,5
chr6:67138710-67138979,0
chr10:58396587-58396915,1
chrX:153007034-153007770,6
chr15:77056057-77056280,6
chr10:94623622-94623918,2
chr2:84811724-84812284,3
chr14:25667067-25667378,1
chr16:90829949-90830232,0
chr10:79999453-79999752,0
chr8:120498042-120498660,6
chr8:71627708-71627949,7
chr16:33580749-33581170,1
chr3:146278560-146279070,7
chr13:23309007-23309210,4
chr6:60828578-60829152,3
chr17:31889610-31890117,3
chr10:69213430-69213850,0
chr18:67610400-67611100,4
chr3:127853682-127853939,4
chr9:65157539-65157930,4
chr1:135098494-135098814,1
chr17:84272680-84272950,1
chr9:57550125-57550490,7
chr1:92850036-92850304,0
chr19:53697528-53698105,1
chr16:22548140-22548722,1
chr13:23562117-23562631,0
chr1:71845032-71845320,1
chr17:23550280-23550710,0
chr7:143107500-143107755,7
chr15:74751510-74751788,0
chr16:38673550-38673862,1
chr15:103202150-103202524,1
chr15:78450170-78450449,6
chr9:48515394-48515746,7
chr4:141301076-141301447,0
chr2:132283124-132283732,5
chr18:35887830-35888590,0
chr8:121898408-121898798,3
chr11:79002364-79002869,1
chr3:131489880-131490590,4
chr1:155244322-155244732,0
chr10:128779304-128779512,1
chr1:181976742-181976996,2
chr10:63156000-63156210,1
chr13:78200444-78200720,4
chr11:21996020-21996278,2
chr2:73038330-73038631,0
chr2:32628618-32628960,1
chr2:6478640-6479377,1
chr4:150087280-150087760,7
chr11:35121178-35121984,4
chr17:22225477-22225859,0
chr14:31189010-31189290,2
chr2:118759876-118760140,0
chr13:12339470-12339822,1
chr14:57034109-57034456,5
chr1:112416585-112417066,0
chr14:27350230-27350524,1
chr4:9845230-9845628,4
chr7:46285426-46285686,1
chr16:93063635-93063897,0
chr18:34859800-34860140,5
chr18:4439862-4440532,1
chr3:60785153-60785598,3
chr3:101506260-101506554,1
chr10:75456354-75456744,1
chr2:121442348-121442762,0
chr13:69002228-69002496,0
chr1:125653160-125653615,1
chr6:115694568-115695539,7
chr11:88502566-88502822,1
chr13:89539190-89539660,4
chr7:45707656-45707870,7
chr11:106084861-106085286,2
chr14:34661224-34661730,3
chr3:5218340-5218593,4
chr1:119052720-119053106,4
chr17:9895184-9895725,1
chr1:121178666-121178978,2
chr13:73255660-73255953,0
chr15:3434424-3434770,1
chr16:90799910-90800210,1
chr18:77565226-77565668,4
chr15:102243949-102244238,0
chr3:60527710-60528516,1
chr18:66861588-66861957,2
chr13:58495714-58495985,1
chr11:95834266-95834590,0
chr10:91168580-91168910,1
chr6:36387980-36388274,0
chr7:66045935-66046323,0
chr7:29232142-29232630,6
chr5:100860676-100861138,7
chr11:116110178-116110656,5
chr18:32558710-32558929,2
chr18:4354415-4354830,5
chr14:51064530-51065580,1
chr14:48667412-48667730,2
chr17:83125176-83125382,3
chr3:79690034-79690529,1
chr7:87246530-87246898,4
chrX:103695682-103696020,6
chr5:103828440-103829058,7
chr9:103689639-103690029,6
chr19:5796752-5796962,1
chr19:25682506-25682823,2
chr13:44622871-44623277,5
chr1:73918738-73918964,5
chr2:21963748-21964310,3
chr14:21985016-21985280,4
chr7:16781036-16781384,3
chr11:69170260-69170460,0
chr15:67151134-67151660,2
chr1:178488242-178488576,1
chr2:160619845-160620146,1
chr12:5374808-5375322,4
chr4:146457720-146458060,2
chr11:66905930-66906219,0
chr10:71024964-71025626,1
chr14:76556380-76556920,6
chr13:65241880-65242263,2
chr3:138053824-138054310,7
chr17:12745439-12745861,1
chr12:20233113-20233580,2
chr11:51945600-51945849,1
chr8:84701490-84701820,6
chr10:118869730-118869960,0
chrX:111462878-111463362,3
chr17:84148910-84149248,3
chr19:3325040-3325312,5
chr12:101022440-101022710,0
chr10:61758011-61758266,1
chr5:77400967-77401170,0
chr17:27596920-27597145,1
chr16:92451659-92452027,1
chr4:126324870-126325386,0
chr4:114416296-114416606,7
chr10:53179153-53179396,1
chr7:24642456-24642732,4
chr4:140713891-140714290,6
chr1:95667416-95667811,0
chr14:57035124-57035486,5
chr16:92449244-92449567,0
chr3:18052572-18052789,2
chr5:111535822-111536352,6
chr10:66920800-66921060,5
chr5:74361631-74361926,7
chr6:108709556-108710250,0
chr1:134803641-134804048,1
chr8:120013064-120013326,0
chr11:30161166-30161940,1
chr11:103098868-103099288,5
chr17:44238260-44238490,5
chr5:140115608-140115964,7
chr17:23592556-23593046,4
chr10:79695298-79695578,5
chr1:164461667-164462120,1
chr13:72959272-72959596,0
chr1:135800361-135800878,1
chr13:51903383-51903600,1
chr15:35293680-35294210,4
chr1:90896800-90897242,1
chr1:74124480-74124976,0
chr11:3330600-3330844,5
chr2:103661999-103662495,1
chr7:83885140-83885450,6
chr19:23140690-23141341,1
chr11:120255090-120255370,5
chr13:69481100-69481404,0
chr10:127189194-127189630,4
chr19:34856014-34856820,1
chr9:47530927-47531180,4
chr1:191989597-191989834,1
chr2:181677064-181677428,0
chr5:122950696-122950978,0
chr15:98181168-98181550,1
chr1:131075398-131075754,1
chr3:95675460-95675842,1
chr18:61398818-61399396,5
chr1:150993173-150993648,0
chr2:91061517-91061913,1
chr15:39006086-39006549,0
chr13:21169642-21170410,2
chr2:83724830-83725167,4
chr1:63273060-63273764,4
chr5:111578124-111578379,6
chr11:46202120-46202486,6
chr14:77157246-77157880,4
chr5:105698598-105698966,0
chr11:100388042-100388336,1
chr1:63248195-63248510,4
chr4:150098984-150099248,0
chr1:134099072-134099576,1
chr3:145758640-145759211,4
chr3:37640292-37641090,5
chr4:43506450-43506790,0
chr19:54175813-54176062,2
chr14:121361670-121362157,1
chr17:50487042-50487460,1
chr18:62180318-62180596,2
chr15:76457379-76457660,0
chr8:77988410-77988794,7
chr11:44617071-44617435,2
chr10:7210156-7210410,0
chr19:59260646-59261454,4
chr2:60924315-60924518,1
chr17:25064206-25064636,1
chr10:128149623-128149958,1
chr4:119512696-119513278,6
chr11:79962152-79962670,4
chr10:77624538-77624906,1
chr12:54313056-54313670,5
chr17:23677382-23677600,2
chr14:122079550-122079750,0
chr10:84388208-84388856,2
chr13:53473810-53474402,4
chr6:29748778-29749094,3
chr1:78188154-78188440,2
chr15:76461302-76461732,5
chr12:86498744-86499052,1
chr11:77462400-77463060,5
chr7:27658804-27659005,0
chr2:150772760-150773090,1
chr12:104478394-104478634,2
chr16:23300510-23300752,2
chr2:131204654-131204986,1
chr2:157067035-157067412,2
chr9:49976181-49976564,6
chr13:21996590-21996790,4
chr13:12106402-12107103,0
chr12:76799619-76799846,0
chr2:27671740-27671989,0
chr17:13552794-13553148,0
chr19:42041752-42042080,0
chr2:84743037-84743380,6
chr14:48852873-48853359,4
chr19:5848086-5848300,1
chr11:93884960-93885390,2
chr3:93447245-93447740,0
chrX:169985811-169986070,6
chr1:88296164-88296428,2
chr13:117601302-117601541,4
chr8:32007848-32008147,4
chr4:119662178-119662688,6
chr2:156584849-156585366,1
chr1:195091990-195092506,2
chr2:163823583-163823841,4
chr13:5803567-5803913,1
chr2:104471155-104471515,1
chr12:40197575-40197873,1
chr11:98721496-98721833,1
chr2:110177514-110177740,1
chr17:45584894-45585530,1
chr14:47011327-47011770,1
chr13:38344952-38345260,0
chr19:25603266-25603521,2
chr3:131111020-131111720,4
chr8:122853432-122853767,0
chr8:89785026-89785330,2
chr10:117988024-117988404,1
chr19:21571264-21571680,1
chr8:45597953-45598430,7
chr1:16618947-16619460,2
chr12:86888623-86889132,1
chr9:57769560-57769844,6
chr7:63444640-63445050,2
chr13:51919056-51919406,0
chr9:72925378-72925730,0
chr10:116473040-116473720,4
chr2:168838707-168838924,4
chrX:102070860-102071410,6
chr4:129139718-129140060,0
chr7:19166080-19166368,7
chr19:24526760-24527002,1
chr11:116622429-116622787,5
chr11:97669738-97670140,1
chr10:24595390-24596023,1
chr14:8134833-8135444,1
chr2:13574632-13575091,0
chr9:124256910-124257140,6
chr19:7096326-7096621,0
chr6:91219024-91219308,2
chr11:57825330-57825550,4
chr9:48820842-48821066,0
chr11:103051370-103051802,1
chr11:64436216-64436560,4
chr10:60811826-60812098,6
chr17:25408382-25408630,0
chr10:59978904-59979274,5
chr13:97965194-97965458,2
chr4:22488050-22488848,4
chr11:115685090-115685294,1
chr19:55643299-55643950,1
chr4:154516588-154516872,6
chr2:163376666-163376956,0
chr17:29095346-29095690,0
chr14:70624749-70624978,3
chr13:53154534-53154786,4
chr4:155774394-155774807,0
chr2:91930110-91930310,4
chr5:25100223-25100452,0
chr2:75589991-75590199,4
chr1:168246409-168246690,1
chr17:86438939-86439302,0
chr4:148813670-148813934,7
chr4:154963940-154964674,0
chr12:108370776-108371402,1
chr3:107550520-107550736,0
chr19:7178554-7178943,0
chr17:9764954-9765340,0
chr10:60826940-60827201,6
chr8:92363380-92363644,4
chr15:83076179-83076442,2
chr16:8230520-8230754,1
chr17:72967438-72967750,1
chr10:84230255-84230810,1
chr14:23791502-23791710,2
chr9:42788556-42788780,2
chr2:84936517-84936792,2
chr5:110094338-110094850,4
chr7:44470280-44470570,6
chr2:12023510-12024070,1
chr17:24642804-24643106,0
chr17:31058868-31059088,0
chr2:34646208-34646622,2
chrX:162134659-162134890,0
chr4:137707305-137707848,4
chr18:61350444-61350868,6
chr6:87937416-87937740,7
chr18:16715475-16715798,1
chr18:80337954-80338194,1
chr1:180186128-180186383,5
chr1:130741028-130741708,3
chr16:34004120-34004568,6
chr9:67049230-67049652,7
chr13:41336262-41336566,1
chr15:102658051-102658280,1
chr9:121792056-121792268,7
chr1:136512414-136512648,1
chr11:77491130-77491850,1
chr10:108331851-108332810,6
chr5:122707469-122707880,6
chr16:18604278-18604669,0
chr14:65374733-65375228,1
chr14:29722920-29723170,4
chr10:84026806-84027138,1
chr7:96660900-96661236,6
chr6:52008858-52009060,2
chr3:96334530-96334780,2
chr13:12132272-12132475,1
chr15:79666712-79666952,1
chr7:132068120-132068492,0
chrX:99232532-99232856,0
chr2:33843197-33843880,3
chr1:54003366-54003623,1
chr7:112261108-112261387,7
chr5:67815612-67816068,3
chr14:63245240-63245772,2
chr10:7955962-7956400,2
chr8:119416260-119416610,0
chr17:56611974-56612350,2
chr15:103135626-103135836,1
chr11:75153970-75154202,1
chr8:84812900-84813340,0
chr11:32946514-32947013,1
chr13:73467090-73467810,2
chr16:10313330-10314060,0
chr2:180356784-180357000,4
chr2:131127258-131127649,2
chr14:31435712-31436270,0
chr13:22042870-22043334,4
chr3:68764960-68765615,2
chr7:79360140-79360355,6
chr17:31766910-31767508,1
chr6:7692866-7693370,4
chr1:134234308-134234511,0
chr12:24563502-24563932,4
chr13:112188390-112188712,1
chr2:118663960-118664346,0
chr8:126741182-126741434,4
chr16:34066995-34067390,1
chr2:172393799-172394001,0
chr1:73943740-73943990,5
chr10:79984250-79984560,1
chr16:4782090-4782344,1
chr1:39804381-39804640,1
chr19:26607130-26607430,5
chr4:8725368-8725824,4
chr5:118277855-118278126,4
chr16:91789676-91790002,2
chr8:111726170-111726720,7
chr5:128600200-128600592,4
chr15:102406440-102406810,2
chr12:56532166-56532520,0
chr11:115844242-115844499,0
chr4:135658540-135658830,7
chrX:48019738-48020210,0
chr11:89302340-89302830,4
chr10:61759836-61760200,1
chr17:69196242-69196465,1
chr17:48005886-48006116,6
chr10:52023170-52023654,2
chr1:180195534-180195788,5
chr11:95010572-95010914,6
chr10:40629828-40630356,1
chr1:190953104-190953621,1
chr11:20859132-20859420,5
chr4:115057289-115057710,6
chr17:23539728-23539990,4
chr16:35983200-35983824,1
chr16:4643802-4644016,1
chr7:49120639-49120940,4
chr13:41079135-41079760,4
chr7:100465658-100466057,6
chr11:22171272-22171700,1
chr7:140847823-140848144,0
chr2:76807222-76807607,1
chr19:27218780-27219104,0
chr3:109782497-109782860,4
chr18:36378212-36378569,5
chr11:96340773-96341070,4
chr10:128091456-128091952,2
chr9:31176463-31176838,7
chr9:102726078-102726614,6
chr5:111509452-111509720,6
chr1:90754204-90754504,2
chr11:100969892-100970806,5
chr13:33964616-33965047,0
chr11:119057410-119057720,0
chr13:9446168-9446443,1
chr5:122071066-122071610,7
chr6:47904722-47905100,0
chr11:104578576-104578803,6
chr11:6174753-6175050,1
chr11:93995718-93996480,1
chr14:72886971-72887351,6
chr1:159523624-159523838,2
chr6:122801382-122801972,4
chr5:139398214-139398660,0
chr10:80147190-80147400,2
chr3:18051976-18052208,2
chr16:34335022-34335244,1
chrX:99390766-99391095,6
chr2:163710626-163710976,1
chr11:75624084-75624313,1
chr17:32113466-32113902,3
chr1:135836030-135836420,1
chr10:120914410-120914628,1
chr1:168394524-168394780,1
chr18:39491090-39491780,1
chr10:80325090-80325338,3
chr2:77113073-77113312,1
chr15:77037282-77037592,1
chr14:63328862-63329204,1
chr17:32018376-32018612,5
chr1:73962930-73963311,5
chr5:24730820-24731210,4
chr11:30754910-30755486,0
chr6:100072572-100072844,6
chr9:83806089-83806370,4
chr13:74807880-74808650,1
chr1:136234100-136234376,4
chr17:8612690-8612910,0
chr12:16894470-16895550,2
chr2:106693290-106693560,4
chr3:67372696-67373150,5
chr10:127293048-127293306,1
chr2:93309901-93310354,1
chr3:31238051-31238286,0
chr14:67100969-67101290,1
chr6:90508018-90508570,7
chr1:135513328-135513603,5
chr2:116065692-116066102,1
chr7:49247908-49248327,7
chr4:134314838-134315176,7
chr4:57139468-57139775,1
chr11:54904410-54904640,3
chr1:167284300-167285250,0
chr13:91874356-91874850,1
chr16:24433478-24433827,1
chr2:121453950-121454268,1
chr18:61058536-61058818,4
chr3:57295407-57295684,1
chr1:132374150-132374662,3
chr8:122234114-122234497,7
chr9:98805443-98805713,0
chr15:25920000-25920300,5
chr8:38660020-38660426,4
chr3:87970350-87970550,4
chr18:65131008-65131364,1
chr8:122106312-122106802,7
chr10:75936240-75936617,1
chr12:118846940-118847210,4
chr15:100599503-100600220,5
chr10:84416858-84417234,1
chr6:145050350-145050710,4
chr19:7044518-7044904,1
chr12:116265022-116265287,2
chr5:35610376-35610670,0
chr16:92346380-92346786,1
chr11:117936241-117936560,0
chr14:101867139-101867593,1
chr9:27109530-27110032,7
chr14:64309886-64310182,1
chr18:64887401-64888200,1
chr4:62681692-62682016,6
chr8:71569740-71570580,0
chrX:12158270-12159164,6
chr1:73923226-73923502,5
chr2:124617414-124617824,1
chr11:83467240-83467670,1
chr19:7135958-7136280,5
chr3:79161964-79162366,1
chr8:11183573-11183910,6
chr9:110281215-110281424,2
chr16:4272910-4273318,2
chr9:42474050-42474256,2
chr9:106454526-106454748,6
chr11:77363964-77364311,1
chr11:18869626-18869860,4
chr17:78791060-78791826,1
chr10:120422074-120422358,2
chr16:58421934-58422264,1
chr2:104493300-104493510,0
chrX:11943448-11943654,2
chr4:155130073-155130360,7
chr9:107307602-107308303,7
chr2:72390495-72390786,1
chr12:90946618-90946830,1
chr2:163356404-163356706,3
chr13:53008827-53009150,1
chr19:5749747-5750118,0
chr1:66175004-66175600,0
chr16:90359235-90359520,4
chr3:9003222-9003496,0
chr9:48822986-48823294,0
chr9:121791294-121791520,7
chrX:7765586-7766048,3
chr1:21829970-21830422,1
chr6:145048208-145049150,4
chr1:78187554-78187870,2
chr14:21990610-21991112,4
chr2:75683980-75684574,1
chr10:45485800-45486500,4
chr2:20939530-20939806,1
chr8:122331253-122331664,7
chr2:131051930-131052190,0
chr5:103387580-103388040,7
chr9:61484449-61484710,2
chr13:31807201-31807479,6
chr2:158124098-158124305,1
chr9:87729420-87729790,6
chr10:117906026-117906260,0
chr16:4552800-4553500,3
chr16:35199768-35200151,5
chr4:154705843-154706072,0
chr6:63257382-63257630,4
chrX:111463380-111463648,3
chr8:124182158-124182570,7
chr18:74729700-74729936,0
chr18:61447470-61447962,1
chr4:6708596-6709013,7
chr11:96348580-96348850,4
chr6:99934268-99934672,7
chr7:30333368-30333824,7
chr9:27191540-27192281,7
chr8:84800300-84800665,7
chr1:74003462-74003702,5
chr7:142095186-142095720,6
chr3:95666068-95666430,2
chr4:22494816-22495230,2
chr18:61952690-61953281,0
chr11:103365267-103365594,0
chr11:115690806-115691305,1
chr6:116337880-116338410,4
chr11:118174827-118175110,1
chr16:97535510-97536306,1
chr17:29356038-29356812,1
chr11:94499125-94499407,1
chr11:96006980-96007404,4
chr5:92128591-92128856,3
chr4:115075337-115075700,6
chr1:42694880-42695334,4
chr16:18541160-18541490,0
chr11:82910750-82911374,1
chr9:25527005-25527524,7
chr16:33937656-33937937,1
chr4:91371688-91372180,4
chr1:64305510-64305820,1
chr16:31276612-31276890,1
chr8:4214358-4214730,4
chr15:82206420-82206812,0
chr1:172094392-172094635,1
chr17:56428091-56428456,0
chr9:32344128-32344512,6
chr18:82474961-82475588,4
chr14:87140974-87141380,2
chr8:126596220-126596490,6
chr14:76805212-76805840,6
chr10:57114048-57114270,1
chr2:32626286-32626608,1
chr7:24533248-24533520,0
chr9:110683874-110684410,7
chr3:142129942-142130245,4
chr5:140611222-140611781,7
chr17:35811265-35811637,5
chr15:99440374-99440964,1
chr15:76294532-76295014,0
chr10:80931312-80931940,1
chr19:10709440-10709932,1
chr5:147657900-147658343,6
chr13:117602626-117602993,4
chr12:52875589-52875792,1
chr4:144890800-144891182,0
chr11:31838855-31839086,1
chr15:82954287-82954536,0
chr8:124643898-124644357,7
chr12:101718284-101718694,4
chr7:136046706-136047264,7
chr10:84852462-84853002,1
chr1:169747570-169747802,2
chr18:12973200-12973470,1
chr17:24209040-24209457,2
chr15:10722722-10722980,2
chr7:46181632-46181910,0
chr15:36645054-36645400,0
chr3:19187420-19187690,4
chr11:4294666-4295290,0
chr19:23972901-23973320,1
chr2:59219070-59219320,1
chr14:34528860-34529257,1
chr2:114054130-114054434,1
chr17:29252876-29253091,1
chrX:12130345-12130671,0
chr7:67803340-67803830,4
chr9:66213400-66213822,7
chr19:6384072-6384544,5
chr12:91400310-91400563,4
chr1:118976568-118976954,5
chr18:3006870-3007112,6
chr13:93144314-93144738,1
chr8:122260835-122261089,0
chr15:27840268-27840926,1
chr10:80316406-80316721,0
chr13:104032830-104033085,1
chrX:169980258-169980605,7
chr4:140701948-140702390,6
chr5:15006360-15006575,2
chr16:10349532-10349890,1
chr2:167860292-167860851,1
chr5:139414910-139415140,0
chr19:10905618-10905846,1
chr2:50110192-50110561,6
chr1:189910738-189911372,1
chr4:8954420-8954963,7
chr18:15062840-15063126,4
chr3:104781550-104781872,7
chr8:105283176-105283414,0
chr2:127370932-127371802,3
chr18:5591642-5591994,0
chr5:35762608-35762810,0
chr13:23738760-23739096,4
chrX:12061374-12061609,6
chr1:91069678-91069946,1
chr3:104372292-104372908,7
chr10:81464478-81464876,0
chr17:24206494-24206750,2
chr14:25522530-25522760,3
chr2:30239842-30240255,1
chrX:11707290-11707542,0
chr2:166522030-166522442,1
chr15:40665893-40666230,1
chr5:139410822-139411091,0
chr11:60139780-60140100,0
chr9:42472059-42472380,6
chr12:86801236-86801816,1
chr2:150769028-150769352,1
chr10:14546040-14546284,2
chr9:3027065-3027524,6
chr19:5756369-5756964,0
chr15:100199040-100199378,1
chr10:42562339-42562566,4
chr18:53463680-53464320,4
chr17:78793507-78793736,1
chr15:86109396-86109806,5
chr11:111064744-111064980,1
chr17:14397446-14397649,1
chr13:21974230-21975304,0
chr1:170867498-170868056,2
chr10:43478780-43480044,2
chr7:24459938-24460202,1
chr18:38795650-38795948,1
chr4:114411306-114411540,0
chr3:84626158-84626400,5
chr10:86302788-86303010,1
chr2:76981790-76982046,1
chr15:27778354-27778594,2
chr13:21995350-21995850,4
chr11:102761064-102761360,0
chr18:60502372-60502618,3
chr13:78163388-78163850,4
chr3:9520230-9520869,1
chr9:85841950-85842174,4
chr1:9545790-9546200,0
chr8:122763024-122763296,0
chr1:78567827-78568180,1
chr14:29940348-29940584,4
chr1:64946112-64946420,6
chr11:30264294-30264654,1
chr5:35189142-35189578,7
chr12:15816830-15817186,1
chr11:65303861-65304240,1
chr12:101010255-101010694,0
chr1:74248894-74249096,1
chr11:74653487-74653720,1
chr13:55827412-55827710,4
chr16:94600771-94601080,1
chr2:153528038-153528360,6
chr2:108827529-108827918,6
chr12:31184084-31184414,1
chr16:33891863-33892322,1
chr10:42273950-42274190,3
chr11:117423518-117423720,1
chr11:79238070-79238462,1
chr2:84388090-84388365,1
chr17:55952541-55952890,0
chr5:22342535-22342918,3
chr9:16501340-16501630,6
chr10:43577752-43577960,4
chr19:3681364-3681722,1
chr19:10437564-10437920,0
chr4:84675670-84675970,4
chr19:24008885-24009094,1
chr17:14387142-14387349,6
chr16:36827966-36828550,4
chr7:49247054-49247398,7
chr15:85615318-85615526,0
chr7:132674067-132674590,7
chr3:37875448-37875980,1
chr7:103860980-103861370,3
chr7:36072076-36072410,2
chr9:46130470-46130746,0
chr13:12333927-12334310,1
chr3:30765654-30766513,3
chr13:72625300-72625633,4
chr1:51996908-51997270,1
chr4:107628914-107629216,4
chr12:20234070-20234280,2
chr15:36855296-36855548,1
chr11:95384384-95385260,2
chr7:28824788-28825408,7
chr7:44459303-44459690,0
chr8:106138070-106138380,6
chr7:143107180-143107478,7
chr11:30244170-30244421,1
chr15:27541198-27541491,1
chr8:117470280-117470881,4
chrX:99213600-99214005,6
chr9:25076019-25076453,7
chr12:103354750-103355132,5
chr1:146498073-146498357,2
chr11:65269821-65270280,0
chr2:33842784-33843102,3
chr19:5793961-5794380,1
chr2:72283692-72283966,1
chr9:101999250-101999470,0
chr19:7191868-7192108,0
chr10:41990396-41990596,0
chr6:55335872-55336624,7
chr13:34154970-34155170,0
chr5:144255070-144255866,6
chr10:61290113-61290331,1
chr3:34647810-34648010,2
chr1:77978776-77979005,0
chr16:32508956-32509924,3
chr14:55003901-55004215,1
chr5:140046420-140046734,3
chr19:4266008-4266285,0
chr6:54485636-54485896,0
chr4:129496635-129496924,6
chr11:57833716-57833920,4
chr16:32853716-32854176,1
chr13:29058670-29059154,1
chr8:87472050-87472270,4
chr19:27216820-27217060,0
chr6:6185746-6186000,7
chr11:65228796-65228999,1
chr1:135752882-135753230,0
chr16:21271688-21272419,6
chr19:53710975-53711190,1
chr19:55838140-55838342,1
chr2:173342801-173343010,0
chr8:106433050-106433428,4
chr11:112783345-112783684,4
chr2:152089138-152089360,0
chr3:96573890-96574132,1
chrX:9272490-9273210,3
chr7:81212327-81212620,6
chr17:6978616-6979228,0
chr1:134235148-134235528,0
chr1:88261145-88261470,2
chr4:45586156-45586412,0
chr2:165852343-165852718,1
chr15:102246794-102247240,1
chr3:5211310-5211581,4
chr3:129201249-129201474,2
chr19:10880260-10880476,1
chr2:30863650-30863886,6
chr7:101297837-101298186,0
chr2:91060890-91061364,2
chr14:76804564-76804770,6
chr15:88837226-88837880,0
chr15:88867620-88867840,1
chr2:127142950-127143626,0
chr2:59828820-59829409,0
chr3:41366171-41366630,1
chr2:102449682-102449940,4
chr11:69190890-69191110,0
chr10:98967254-98967659,1
chr13:20174260-20174700,1
chr6:72097360-72097816,6
chr6:30572671-30573096,7
chr11:109079567-109079860,2
chr9:88858530-88859140,0
chr2:33918430-33918649,1
chr5:142701870-142702294,4
chr7:4783780-4784098,3
chr10:83805310-83805680,6
chr9:107901294-107901670,0
chr19:53662336-53662554,1
